ensembl_gene_id,Class,Transcripts,name,Family,Sub_Family,chromosome_me,start_position,end_position,strand,transcript_start,transcript_end,Length.AM,EffectiveLength.AM,TPM.AM,NumReads.AM,Length.OF,EffectiveLength.OF,TPM.OF,NumReads.OF,Length.IBM,EffectiveLength.IBM,TPM.IBM,NumReads.IBM,Length.IAM,EffectiveLength.IAM,TPM.IAM,NumReads.IAM,Length.SAM6D,EffectiveLength.SAM6D,TPM.SAM6D,NumReads.SAM6D,Length.SAM17D,EffectiveLength.SAM17D,TPM.SAM17D,NumReads.SAM17D,Length.SAM38D,EffectiveLength.SAM38D,TPM.SAM38D,NumReads.SAM38D,Length.RootTip,EffectiveLength.RootTip,TPM.RootTip,NumReads.RootTip,Length.Callus,EffectiveLength.Callus,TPM.Callus,NumReads.Callus,Length.Hypocotyl,EffectiveLength.Hypocotyl,TPM.Hypocotyl,NumReads.Hypocotyl,Length.Cotyledon,EffectiveLength.Cotyledon,TPM.Cotyledon,NumReads.Cotyledon,Length.Leaf,EffectiveLength.Leaf,TPM.Leaf,NumReads.Leaf,Length.Root,EffectiveLength.Root,TPM.Root,NumReads.Root,Length.Nodule,EffectiveLength.Nodule,TPM.Nodule,NumReads.Nodule,ortholog_name
Glyma.15G181000,A,KRH12587,Glyma.15G181000.1,ARF,ARF7/19,15,17479272,17487578,-1,17479272,17487578,4972,4723,0,0,4972,4723,0,0,4972,4723,0.0652969999999999,10.975,4972,4723,0,0,4972,4723,0,0,4972,4723,0,0,4972,4723,0,0,4972,4723,0,0,4972,4723,0,0,4972,4723,0,0,4972,4723,0,0,4972,4722,0,0,4972,4722,1.677324,53.6229999999999,4972,4722,0,0,GmARF7/19_G
Glyma.15G181000,A,KRH12588,Glyma.15G181000.2,ARF,ARF7/19,15,17479272,17487578,-1,17479272,17487328,4722,4473,4.032325,787.567999999999,4722,4473,5.29681699999999,1009.557,4722,4473,4.74967,756.077,4722,4473,2.11955299999999,427.75,4722,4473,5.30071199999999,1101.62799999999,4722,4473,6.11810999999999,1241.434,4722,4473,2.602657,487.166999999999,4722,4473,1.906902,842.537,4722,4473,4.651943,993.577,4722,4473,3.85231399999999,1379.627,4722,4473,0.712287,275.404,4722,4472,3.24705699999999,88.349,4722,4472,2.678662,81.1009999999999,4722,4472,1.607938,47.453,GmARF7/19_G
Glyma.16G000300,B,KRH06026,Glyma.16G000300.1,ARF,ARF1,16,25179,31940,-1,25179,31940,2755,2506,14.781388,1617.44499999999,2755,2506,11.6524009999999,1244.267,2755,2506,18.3950439999999,1640.536,2755,2506,13.729412,1552.314,2755,2506,19.271788,2243.90599999999,2755,2506,23.569644,2679.425,2755,2506,11.692488,1226.169,2755,2506,9.355251,2315.784,2755,2506,18.5860419999999,2224.007,2755,2506,15.342007,3078.252,2755,2506,9.47866699999999,2053.26499999999,2755,2505,12.304855,187.541,2755,2505,10.567442,179.218999999999,2755,2505,4.233626,69.986,GmARF1_C
Glyma.16G023600,B,KRH06450,Glyma.16G023600.1,ARF,ARF11/18,16,2253326,2258523,-1,2253357,2258520,3038,2789,5.713782,695.833999999999,3038,2789,2.876151,341.803999999999,3038,2789,7.91624199999999,785.726999999999,3038,2789,0,0,3038,2789,6.520308,844.924999999999,3038,2789,0.990210999999999,125.281,3038,2789,7.04938299999999,822.739,3038,2789,0,0,3038,2789,0.167951999999999,22.367,3038,2789,2.995035,668.793,3038,2789,0,0,3038,2788,0.41703,7.07399999999999,3038,2788,0,0,3038,2788,0,0,GmARF11/18_C
Glyma.16G023600,B,KRH06451,Glyma.16G023600.2,ARF,ARF11/18,16,2253326,2258523,-1,2253326,2258523,3081,2832,21.273921,2630.717,3081,2832,9.54386,1151.68699999999,3081,2832,22.065738,2223.902,3081,2832,18.4694469999999,2359.90099999999,3081,2832,51.9016129999999,6829.29299999999,3081,2832,58.2463219999999,7482.889,3081,2832,22.000399,2607.27,3081,2832,1.482088,414.598999999999,3081,2832,0,0,3081,2832,0.823622999999999,186.751,3081,2832,5.689943,1392.893,3081,2831,23.922628,412.059,3081,2831,7.371101,141.28,3081,2831,1.26748299999999,23.6789999999999,GmARF11/18_C
Glyma.16G023600,B,KRH06452,Glyma.16G023600.3,ARF,ARF11/18,16,2253326,2258523,-1,2253357,2258522,3045,2796,0,0,3045,2796,0,0,3045,2796,0,0,3045,2796,0,0,3045,2796,0,0,3045,2796,0,0,3045,2796,0,0,3045,2796,0,0,3045,2796,0,0,3045,2796,0,0,3045,2796,0,0,3045,2795,0,0,3045,2795,0,0,3045,2795,0,0,GmARF11/18_C
Glyma.16G050500,AFB2/3,KRH06858,Glyma.16G050500.1,AFB/TIR1,AFB2/3,16,4853237,4856710,1,4853237,4856710,2776,2527,55.6984199999999,6145.84299999999,2776,2527,35.061948,3775.36,2776,2527,58.5862539999999,5268.71699999999,2776,2527,32.831068,3743.14699999999,2776,2527,82.1333329999999,9643.315,2776,2527,87.9391969999999,10080.806,2776,2527,38.2971829999999,4049.80699999999,2776,2527,13.107811,3271.876,2776,2527,47.396469,5718.992,2776,2527,27.176499,5498.443,2776,2527,27.8992159999999,6094.15899999999,2776,2526,32.1385659999999,493.935999999999,2776,2526,17.503017,299.331999999999,2776,2526,8.945171,149.111999999999,GmAFB2/3_B
Glyma.16G146400,AFB2/3,KRH08397,Glyma.16G146400.1,AFB/TIR1,AFB2/3,16,30725651,30728927,-1,30725651,30728927,2528,2279,4.136242,411.608,2528,2279,1.78561799999999,173.4,2528,2279,5.01490499999999,406.733999999999,2528,2279,1.891779,194.519,2528,2279,2.66525299999999,282.218,2528,2279,3.286036,339.721999999999,2528,2279,1.715974,163.65,2528,2279,1.140136,256.663,2528,2279,0.962266999999999,104.715,2528,2279,1.393485,254.265999999999,2528,2279,0.168708,33.2349999999999,2528,2278,2.02006599999999,27.998,2528,2278,0.583582999999999,9,2528,2278,0.665205999999999,10,GmAFB2/3_C
Glyma.17G042800,B,KRH02509,Glyma.17G042800.2,IAA,IAA31,17,3180124,3182275,-1,3181222,3182206,732,483,2.121747,44.7479999999999,732,483,0.776070999999999,15.972,732,483,2.188781,37.6229999999999,732,483,1.632818,35.582,732,483,0.53354,11.973,732,483,0,0,732,483,0.812841999999999,16.4289999999999,732,483,0.574601,27.414,732,483,0,0,732,483,1.26001199999999,48.7259999999999,732,483,0,0,732,482,1.022971,3,732,482,0,0,732,482,51.612839,164.169999999999,GmIAA31_B
Glyma.17G042800,B,KRH02508,Glyma.17G042800.1,IAA,IAA31,17,3180124,3182275,-1,3180124,3182275,1796,1547,0.429375999999999,29.004,1796,1547,0.667911999999999,44.0279999999999,1796,1547,0.529038,29.126,1796,1547,0.185491999999999,12.9469999999999,1796,1547,0,0,1796,1547,0.155983,10.9469999999999,1796,1547,0.29259,18.9409999999999,1796,1547,0.0771359999999999,11.787,1796,1547,0,0,1796,1547,0.501545,62.121,1796,1547,0,0,1796,1546,0,0,1796,1546,0.731337,7.655,1796,1546,16.4995939999999,168.334,GmIAA31_B
Glyma.17G047100,A,KRH02575,Glyma.17G047100.1,ARF,ARF7/19,17,3560557,3568575,1,3560557,3568575,5459,5210,6.072287,1381.412,5459,5210,15.007096,3331.58899999999,5459,5210,8.74520799999999,1621.481,5459,5210,3.62335299999999,851.716,5459,5210,11.6762149999999,2826.451,5459,5210,13.8231459999999,3267.023,5459,5210,5.66206899999999,1234.45499999999,5459,5210,4.171805,2146.956,5459,5210,4.130239,1027.499,5459,5210,11.207317,4674.987,5459,5210,4.922437,2216.84,5459,5209,2.99139,94.807,5459,5209,3.86659599999999,136.360999999999,5459,5209,0.354356,12.1809999999999,GmARF7/19_H
Glyma.17G112300,C,KRH03666,Glyma.17G112300.1,IAA,IAA29,17,8857447,8858552,1,8857447,8858552,903,654,4.30719,123,903,654,12.523641,349,903,654,2.534956,59,903,654,1.728406,51,903,654,4.409866,134,903,654,8.999658,267,903,654,5.99244199999999,164,903,654,0.696583999999999,45,903,654,0,0,903,654,12.443656,651.577999999999,903,654,0.725253,41,903,653,1.51017399999999,6,903,653,0,0,903,653,0.464115999999999,2,GmIAA29_D
Glyma.17G256500,A,KRH05923,Glyma.17G256500.1,ARF,ARF5,17,41032305,41037627,-1,41032305,41037627,3338,3089,7.845772,1058.247,3338,3089,2.58102799999999,339.725,3338,3089,17.662479,1941.661,3338,3089,3.31174299999999,461.553,3338,3089,28.0727249999999,4029.06399999999,3338,3089,24.136925,3382.26299999999,3338,3089,7.085973,915.966999999999,3338,3089,0.302999,92.453,3338,3089,69.18209,10204.221,3338,3089,1.046225,258.752,3338,3089,1.222648,326.464999999999,3338,3088,2.95402599999999,55.5009999999999,3338,3088,4.49165399999999,93.905,3338,3088,0.392172999999999,7.992,GmARF5_B
Glyma.18G030200,COI1-B,KRG97777,Glyma.18G030200.1,AFB/TIR1,COI1-B,18,2321931,2326093,1,2321931,2326093,2381,2132,14.18002,1320.07099999999,2381,2132,12.2785259999999,1115.451,2381,2132,15.0392189999999,1141.08099999999,2381,2132,14.814836,1425.05199999999,2381,2132,10.139637,1004.41099999999,2381,2132,10.416625,1007.446,2381,2132,11.0298289999999,984.052,2381,2132,7.17593999999999,1511.219,2381,2132,27.271974,2776.33599999999,2381,2132,15.721075,2683.554,2381,2132,13.089738,2412.319,2381,2131,7.422297,96.2349999999999,2381,2131,29.121534,420.151,2381,2131,11.628273,163.526999999999,GmCOI1-B_A
Glyma.18G046800,A,KRG98044,Glyma.18G046800.1,ARF,ARF8,18,4089351,4096885,1,4089351,4096885,3591,3342,20.466313,2986.616,3591,3342,13.9731299999999,1989.836,3591,3342,23.83219,2834.48599999999,3591,3342,17.8066099999999,2684.938,3591,3342,19.764697,3069.01,3591,3342,28.970075,4392.01299999999,3591,3342,12.6305239999999,1766.404,3591,3342,5.731607,1892.101,3591,3342,9.90257199999999,1580.239,3591,3342,18.295403,4895.41399999999,3591,3342,3.331042,962.283999999999,3591,3341,5.01328599999999,101.908,3591,3341,6.36670599999999,144.012,3591,3341,0.793587999999999,17.497,GmARF8_D
Glyma.18G184500,B,KRH00001,Glyma.18G184500.1,ARF,ARF9,18,44451085,44457655,1,44451085,44457655,3542,3293,2.996375,430.845,3542,3293,4.035736,566.279999999999,3542,3293,5.106264,598.409999999999,3542,3293,2.436048,361.93,3542,3293,4.83233599999999,739.351,3542,3293,7.419851,1108.395,3542,3293,3.34165799999999,460.485999999999,3542,3293,0.583017,189.642,3542,3293,2.43419799999999,382.750999999999,3542,3293,2.217362,584.614,3542,3293,0.121261999999999,34.517,3542,3292,0,0,3542,3292,7.26250299999999,161.865,3542,3292,0,0,GmARF9_E
Glyma.18G184500,B,KRH00002,Glyma.18G184500.2,ARF,ARF9,18,44451085,44457655,1,44451085,44457655,3416,3167,0,0,3416,3167,0,0,3416,3167,0,0,3416,3167,0,0,3416,3167,0,0,3416,3167,0,0,3416,3167,0,0,3416,3167,0,0,3416,3167,0,0,3416,3167,0,0,3416,3167,0,0,3416,3166,2.927546,56.393,3416,3166,5.28280499999999,113.236,3416,3166,3.166604,66.1599999999999,GmARF9_E
Glyma.18G184500,B,KRH00003,Glyma.18G184500.3,ARF,ARF9,18,44451085,44457655,1,44452801,44457655,2890,2641,2.17962899999999,251.353,2890,2641,0,0,2890,2641,0,0,2890,2641,0,0,2890,2641,2.847192,349.370999999999,2890,2641,0.824697,98.8029999999999,2890,2641,0.860264999999999,95.0739999999999,2890,2641,0.072327,18.8679999999999,2890,2641,0.997794999999999,125.828,2890,2641,0.072033,15.231,2890,2641,1.002915,228.955,2890,2640,0,0,2890,2640,0,0,2890,2640,0,0,GmARF9_E
Glyma.19G100200,AFB2/3,KRG94665,Glyma.19G100200.1,AFB/TIR1,AFB2/3,19,34719621,34722963,-1,34719621,34722963,2711,2462,42.0876829999999,4524.56099999999,2711,2462,43.0315799999999,4514.32099999999,2711,2462,42.6890009999999,3740.313,2711,2462,27.1297339999999,3013.563,2711,2462,60.919431,6968.6,2711,2462,75.3178079999999,8411.884,2711,2462,31.2907009999999,3223.78099999999,2711,2462,13.615904,3311.28099999999,2711,2462,44.4338139999999,5223.6,2711,2462,19.2471509999999,3793.98399999999,2711,2462,12.545145,2669.80999999999,2711,2461,27.410816,410.435,2711,2461,21.526502,358.668,2711,2461,7.31321499999999,118.771,GmAFB2/3_D
Glyma.19G161000,A,KRG95613,Glyma.19G161000.1,IAA,IAA3/4,19,42172235,42174507,-1,42172235,42174507,1734,1485,0.748052,48.506,1734,1485,29.191761,1847.15699999999,1734,1485,3.284473,173.579,1734,1485,5.633725,377.458,1734,1485,0.179914999999999,12.414,1734,1485,0.426678999999999,28.7429999999999,1734,1485,0,0,1734,1485,16.423199,2409.049,1734,1485,0.212048999999999,15.036,1734,1485,21.654782,2574.668,1734,1485,3.90442899999999,501.187999999999,1734,1484,1.091316,9.85399999999999,1734,1484,3.667692,36.85,1734,1484,0.919005999999999,9,GmIAA3/4_D
Glyma.19G161000,A,KRG95614,Glyma.19G161000.2,IAA,IAA3/4,19,42172235,42174507,-1,42172235,42174507,1832,1583,0.15039,10.395,1832,1583,8.085547,545.389999999999,1832,1583,0,0,1832,1583,0,0,1832,1583,0,0,1832,1583,0,0,1832,1583,0.613464,40.6379999999999,1832,1583,2.35795099999999,368.702999999999,1832,1583,0,0,1832,1583,5.08238599999999,644.154,1832,1583,0,0,1832,1582,0.358632999999999,3.452,1832,1582,0,0,1832,1582,0,0,GmIAA3/4_D
Glyma.19G161000,A,KRG95615,Glyma.19G161000.3,IAA,IAA3/4,19,42172235,42174507,-1,42173313,42174287,546,297,4.47803699999999,58.073,546,297,404.803342999999,5122.92,546,297,17.846549,188.632,546,297,44.0777149999999,590.639,546,297,3.197441,44.1229999999999,546,297,2.314,31.177,546,297,2.924909,36.3519999999999,546,297,72.73075,2133.713,546,297,0.843634,11.964,546,297,177.214791999999,4214.028,546,297,41.028328,1053.31199999999,546,296,6.919914,12.462,546,296,6.33875,12.7029999999999,546,296,0,0,GmIAA3/4_D
Glyma.19G161100,A,KRG95616,Glyma.19G161100.1,IAA,IAA16,19,42187796,42191925,1,42187796,42191925,1784,1535,6.15659199999999,412.649999999999,1784,1535,108.404702,7090.44599999999,1784,1535,8.523381,465.612,1784,1535,30.82654,2134.911,1784,1535,0.817625,58.313,1784,1535,0.938548999999999,65.3539999999999,1784,1535,2.17528599999999,139.729,1784,1535,43.8297749999999,6645.675,1784,1535,0.045598,3.342,1784,1535,334.804650999999,41147.2509999999,1784,1535,4.51964499999999,599.692999999999,1784,1534,1.25388799999999,11.7029999999999,1784,1534,31.8797299999999,331.091,1784,1534,15.878389,160.739,GmIAA16_F
Glyma.19G168500,B,KRG95739,Glyma.19G168500.1,IAA,IAA12/13,19,42928530,42933308,1,42928530,42933239,1272,1023,0.126217,5.63799999999999,1272,1023,0,0,1272,1023,0,0,1272,1023,0,0,1272,1023,0,0,1272,1023,0,0,1272,1023,0,0,1272,1023,0,0,1272,1023,0,0,1272,1023,0,0,1272,1023,0,0,1272,1022,0,0,1272,1022,0,0,1272,1022,0,0,GmIAA12/13_D
Glyma.19G168500,B,KRG95740,Glyma.19G168500.2,IAA,IAA12/13,19,42928530,42933308,1,42928530,42933234,1264,1015,0,0,1264,1015,0,0,1264,1015,0,0,1264,1015,0,0,1264,1015,0,0,1264,1015,0,0,1264,1015,0,0,1264,1015,0,0,1264,1015,0,0,1264,1015,0.54496,44.2869999999999,1264,1015,0,0,1264,1014,0,0,1264,1014,0,0,1264,1014,0,0,GmIAA12/13_D
Glyma.19G168500,B,KRG95741,Glyma.19G168500.3,IAA,IAA12/13,19,42928530,42933308,1,42928530,42933308,1279,1030,0,0,1279,1030,0,0,1279,1030,0,0,1279,1030,0,0,1279,1030,0,0,1279,1030,0,0,1279,1030,0,0,1279,1030,0.0527989999999999,5.37199999999999,1279,1030,0,0,1279,1030,0,0,1279,1030,0,0,1279,1029,0,0,1279,1029,1.493133,10.4019999999999,1279,1029,0,0,GmIAA12/13_D
Glyma.19G168500,B,KRG95742,Glyma.19G168500.4,IAA,IAA12/13,19,42928530,42933308,1,42928530,42933211,1636,1387,0.886406999999999,53.6839999999999,1636,1387,0,0,1636,1387,0.924965,45.6569999999999,1636,1387,0.046216,2.89199999999999,1636,1387,0.694346,44.746,1636,1387,0.273685999999999,17.2199999999999,1636,1387,0.103616,6.014,1636,1387,0.872966,119.601,1636,1387,0.0348619999999999,2.309,1636,1387,0.147493,16.379,1636,1387,2.20168,263.964999999999,1636,1386,0,0,1636,1386,0.596559999999999,5.59799999999999,1636,1386,0,0,GmIAA12/13_D
Glyma.19G168500,B,KRG95743,Glyma.19G168500.5,IAA,IAA12/13,19,42928530,42933308,1,42928674,42933234,1255,1006,0,0,1255,1006,0.444448,19.052,1255,1006,0.714357,25.5749999999999,1255,1006,0.149488,6.785,1255,1006,0,0,1255,1006,1.108618,50.593,1255,1006,0.894333,37.6499999999999,1255,1006,0.942011,93.6089999999999,1255,1006,0.500171999999999,24.026,1255,1006,0.398087,32.064,1255,1006,4.02528199999999,350.035,1255,1005,0,0,1255,1005,0,0,1255,1005,2.512143,16.661,GmIAA12/13_D
Glyma.19G168500,B,KRG95744,Glyma.19G168500.6,IAA,IAA12/13,19,42928530,42933308,1,42928797,42932412,705,456,1.58373999999999,31.5339999999999,705,456,0.357594,6.948,705,456,3.60283899999999,58.4669999999999,705,456,3.661131,75.3229999999999,705,456,1.768979,37.4789999999999,705,456,0,0,705,456,1.07804199999999,20.571,705,456,2.38736799999999,107.534,705,456,4.347664,94.665,705,456,0,0,705,456,0,0,705,455,2.52857399999999,7,705,455,0,0,705,455,0,0,GmIAA12/13_D
Glyma.19G181900,C,KRG95987,Glyma.19G181900.2,ARF,ARF10/16,19,44046183,44050281,-1,44046183,44050281,3363,3114,9.972585,1356,3363,3114,13.4449489999999,1784,3363,3114,9.158905,1015,3363,3114,8.14967399999999,1145,3363,3114,4.354319,630,3363,3114,7.709066,1089,3363,3114,7.18282,936,3363,3114,1.47271299999999,453,3363,3114,3.961215,589,3363,3114,7.123335,1776,3363,3114,6.014668,1619,3363,3113,2.851042,54,3363,3113,3.79580299999999,80,3363,3113,2.774633,57,GmARF10/16_G
Glyma.19G206800,TIR1,KRG96377,Glyma.19G206800.1,AFB/TIR1,TIR1,19,46220427,46224265,1,46220427,46224265,2434,2185,29.3774799999999,2802.847,2434,2185,13.9074449999999,1294.83899999999,2434,2185,26.728168,2078.378,2434,2185,22.735804,2241.34299999999,2434,2185,20.598762,2091.193,2434,2185,24.312187,2409.811,2434,2185,18.931187,1730.978,2434,2185,6.48998899999999,1400.738,2434,2185,13.373494,1395.29,2434,2185,13.364493,2338.002,2434,2185,7.57106,1429.963,2434,2184,25.380331,337.257,2434,2184,5.99410799999999,88.631,2434,2184,3.091861,44.5619999999999,GmTIR1_D
Glyma.19G221900,C,KRG96614,Glyma.19G221900.2,IAA,IAA20/30,19,47383481,47385068,-1,47384176,47384924,477,228,0.256801999999999,2.55699999999999,477,228,1.12625599999999,10.942,477,228,0.962693,7.81099999999999,477,228,0,0,477,228,0.696443999999999,7.378,477,228,2.61323799999999,27.0279999999999,477,228,0,0,477,228,9.51864899999999,214.374,477,228,0,0,477,228,0.229789999999999,4.195,477,228,0,0,477,227,0,0,477,227,0,0,477,227,0,0,GmIAA20/30_D
Glyma.19G221900,C,KRG96613,Glyma.19G221900.1,IAA,IAA20/30,19,47383481,47385068,-1,47383481,47385068,1213,964,0.129317999999999,5.44299999999999,1213,964,0.410742,16.872,1213,964,0.0346469999999999,1.189,1213,964,0.275903999999999,12,1213,964,0.117385,5.258,1213,964,0.388093999999999,16.972,1213,964,0.247891,10,1213,964,2.61613799999999,249.115,1213,964,0,0,1213,964,0.050803,3.92099999999999,1213,964,0,0,1213,963,0.586623,3.43699999999999,1213,963,0.678502999999999,4.424,1213,963,0,0,GmIAA20/30_D
Glyma.19G245200,A,KRG96977,Glyma.19G245200.1,IAA,IAA16,19,49232306,49234964,1,49232306,49234964,1296,1047,20.742733,948.301,1296,1047,52.8810009999999,2359.193,1296,1047,19.3653429999999,721.566,1296,1047,23.741349,1121.499,1296,1047,8.735236,424.935,1296,1047,10.7157789999999,508.952999999999,1296,1047,16.8023969999999,736.173,1296,1047,3.41366799999999,353.043999999999,1296,1047,31.204788,1560.04199999999,1296,1047,52.245964,4379.65999999999,1296,1047,15.263275,1381.373,1296,1046,4.62373999999999,29.4259999999999,1296,1046,3.24805799999999,23.0019999999999,1296,1046,0.721505999999999,4.98,GmIAA16_G
Glyma.20G120800,C,KRG90903,Glyma.20G120800.1,IAA,IAA32/34,20,36343374,36344903,-1,36343374,36344903,826,577,0,0,826,577,1.01682699999999,25,826,577,0,0,826,577,0,0,826,577,0,0,826,577,0,0,826,577,0,0,826,577,0,0,826,577,0,0,826,577,2.972969,137.342999999999,826,577,4.11018599999999,205,826,576,0,0,826,576,0,0,826,576,0,0,GmIAA32/34_B
Glyma.20G180000,C,KRG91907,Glyma.20G180000.1,ARF,ARF10/16,20,41780308,41783535,-1,41780308,41783535,2451,2202,7.176882,690.058999999999,2451,2202,2.834938,265.997999999999,2451,2202,5.605486,439.273,2451,2202,3.012621,299.300999999999,2451,2202,9.50091899999999,972.041,2451,2202,7.39110499999999,738.302,2451,2202,5.76968,531.657,2451,2202,6.146764,1336.981,2451,2202,0.230648999999999,24.251,2451,2202,3.58647399999999,632.303999999999,2451,2202,1.923881,366.194999999999,2451,2201,2.55062299999999,34.1569999999999,2451,2201,3.168413,47.2139999999999,2451,2201,1.016304,14.762,GmARF10/16_H
Glyma.20G210400,A,KRG92429,Glyma.20G210400.1,IAA,IAA7/14/17,20,44642090,44644802,-1,44642090,44644802,1442,1193,4.16097499999999,216.755,1442,1193,265.136462999999,13478.047,1442,1193,13.540402,574.878,1442,1193,15.5286139999999,835.833999999999,1442,1193,1.661192,92.0789999999999,1442,1193,0.821471999999999,44.457,1442,1193,1.44442,72.1099999999999,1442,1193,130.804061999999,15414.276,1442,1193,0.244965999999999,13.955,1442,1193,633.844119999999,60542.991,1442,1193,41.6646709999999,4296.6,1442,1192,0.972353,7.05199999999999,1442,1192,62.2639,502.480999999999,1442,1192,0.495348,3.89699999999999,GmIAA7/14/17_B
Glyma.20G210500,A,KRG92430,Glyma.20G210500.1,IAA,IAA3/4,20,44685128,44686751,1,44685128,44686751,1219,970,15.40226,652.363,1219,970,14.501873,599.394999999999,1219,970,17.4721359999999,603.144999999999,1219,970,11.338583,496.223,1219,970,2.63871399999999,118.923,1219,970,9.980695,439.177,1219,970,16.1915389999999,657.23699999999894,1219,970,37.0100249999999,3546.11299999999,1219,970,0,0,1219,970,63.25544,4912.591,1219,970,5.38673,451.661999999999,1219,969,4.519255,26.6439999999999,1219,969,17.885449,117.336,1219,969,0.469146,3,GmIAA3/4_E
Glyma.20G225000,A,KRG92683,Glyma.20G225000.1,IAA,IAA16,20,45944059,45947037,1,45944059,45947037,1142,893,83.9005829999999,3271.521,1142,893,259.425512,9871.456,1142,893,100.588102,3196.701,1142,893,113.461714,4571.381,1142,893,92.557209,3840.284,1142,893,144.677356,5860.836,1142,893,86.1209029999999,3218.268,1142,893,53.025576,4677.33299999999,1142,893,10.7119909999999,456.762,1142,893,102.248656999999,7310.55,1142,893,53.477803,4128.018,1142,892,21.058177,114.287,1142,892,104.233361,629.476,1142,892,53.539749,315.16,GmIAA16_H
